11/09/2015 11:08:09 AM,3,,,,,,,,,,,,,,,,,,
P,20150911,120883432,1,50000,,,,,,,,,,,,,,,
53087220,Reg Jatim  graPARI Malang,50000,51813 GraPARI Malang,,,,,,,,,,,,,N,,,N
