20100924153139,8
P,20100924,0120883432,6,265000
11111111,wicaksono,11000,Daily Settlement 521,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
1231212312,TEST Acc,250000,Daily Settlement 503,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
2424234,anto,1000,mau settlement gw 463,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
1231312,null,1000,minta bayar 443,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
2424234,anto,1000,testing ajah 441,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
56456564,null,1000,test 361,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
