11/03/2013 10:21:28 AM,3,,,,,,,,,,,,,,,,,,
P,20130311,120883432,1,40025,,,,,,,,,,,,,,,
0010560119,Modern Putra Indonesia,40025,33701 Settled from 92012,,,,,,,,,,,,,N,,,N
