11/04/2012 10:32:34 AM,3,,,,,,,,,,,,,,,,,,
P,20120411,120883432,1,10099,,,,,,,,,,,,,,,
0213715429,PT. SUMBER ALFARIA TRIJAYA - BLJ,10099,28196 Settled from 89337,,,,,,,,,,,,,N,,,N
