04/04/2012 09:25:50 AM,3,,,,,,,,,,,,,,,,,,
P,20120404,120883432,1,19807,,,,,,,,,,,,,,,
0214082200,PT. SUMBER ALFARIA TRIJAYA - KTN,19807,28142 Settled from 88389,,,,,,,,,,,,,N,,,N
