22/12/2011 10:11:13 AM,3,,,,,,,,,,,,,,,,,,
P,20111222,120883432,1,38500,,,,,,,,,,,,,,,
0010560119,Modern Putra Indonesia,38500,26851 Settled from 86808,,,,,,,,,,,,,N,,,N
