30/07/2012 10:18:30 AM,4,,,,,,,,,,,,,,,,,,
P,20120730,120883432,2,83659,,,,,,,,,,,,,,,
0214082200,PT. SUMBER ALFARIA TRIJAYA - KTN,48657,29988 Settled from 88439,,,,,,,,,,,,,N,,,N
0010560119,Modern Putra Indonesia,35002,29982 Settled from 86972,,,,,,,,,,,,,N,,,N
