23/09/2014 10:57:26 AM,3,,,,,,,,,,,,,,,,,,
P,20140923,120883432,1,80000,,,,,,,,,,,,,,,
51194552,Reg Sumbagteng  graPARI Padang,80000,37819 GraPARI Padang,,,,,,,,,,,,,N,,,N
