20101029132540,8
P,20101029,0120883432,6,276000
1231312,null,1000,minta bayar 443,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
2424234,anto,1000,mau settlement gw 463,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
2424234,anto,1000,testing ajah 441,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
1231212312,TEST Acc,250000,DS_29102010 503,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
11111111,wicaksono,11000,DS_29102010 521,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
11111111,wicaksono,12000,DS_29102010 541,,,,,,,,,,,,,,N,,RefNumber,Y, BenRefNumber
