01/12/2014 11:05:43 AM,3,,,,,,,,,,,,,,,,,,
P,20141201,120883432,1,130000,,,,,,,,,,,,,,,
51194552,Reg Sumbagteng  graPARI Padang,130000,38329 GraPARI Padang,,,,,,,,,,,,,N,,,N
