10/02/2014 10:53:46 AM,4,,,,,,,,,,,,,,,,,,
P,20140210,120883432,2,525000,,,,,,,,,,,,,,,
49838672,Reg Jatim  graPARI Surabaya  ,145000,36359 GraPARI Surabaya Pemuda,,,,,,,,,,,,,N,,,N
0077980171,Reg Sumbagteng  graPARI Pekanbaru,380000,36340 GraPARI Pekanbaru,,,,,,,,,,,,,N,,,N
