04/11/2014 11:04:12 AM,4,,,,,,,,,,,,,,,,,,
P,20141104,120883432,2,1543000,,,,,,,,,,,,,,,
0014477829,Reg Jabotabek   graPARI  Jakarta Selatan,1000000,38147 GraPARI Wisma Mulia,,,,,,,,,,,,,N,,,N
0123786673,Reg Sulmalirja graPARI Ambon,543000,38146 GraPARI Ambon,,,,,,,,,,,,,N,,,N
