08/01/2014 10:50:26 AM,3,,,,,,,,,,,,,,,,,,
P,20140108,120883432,1,100000,,,,,,,,,,,,,,,
49838672,Reg Jatim  graPARI Surabaya  ,100000,36098 GraPARI Surabaya Pemuda,,,,,,,,,,,,,N,,,N
